# omega_b	omega_cdm	h	ln10^{10}A_s	n_s	tau_reio	delta_Neff_drmd	f_idm_drmd	log10z_stop
0.03711327955903789	0.2054239140575697	0.528630722803892	2.4660432316297425	0.9541059621966779	0.06892888677743134	2.105082942966405	0.6900330451509192	3.6859070952436
0.03666832482029647	0.13696519390355896	0.9065431607159584	3.0310895357182677	1.1764556919591211	0.3727565670373757	2.085553119892956	0.49713507999961765	2.7481950437586193
0.010084165224377594	0.18273489044623645	0.5845595111449562	3.6212293500528476	1.000362099995316	0.15782747442098688	1.2140903234191316	0.4985728986276138	4.118626763891179
0.03642980807003321	0.01316097559052097	0.5918466081571164	2.1374901496998944	1.1146750809518204	0.2861177858785977	1.2275928409602463	0.44362413710242526	3.305542263420661
0.013691547070313953	0.12269170717332158	0.7397842004394419	3.209324540828912	0.9638360903574015	0.37698663513300046	1.7026767298881735	0.9645194068502327	3.379661401714597
0.015825368533785023	0.02604169938974335	0.7204526705477848	2.6175248066675083	0.7206166890955178	0.02228787929071635	1.8980504943079703	0.7242252696041616	2.8636246654176984
0.02920445075561813	0.15731833028442935	0.5877617287678701	3.2299095697812055	1.083320925678867	0.3248614867119659	2.0835028996475233	0.16059252576243616	3.380905297599449
0.020619475095578432	0.023099857973289367	0.8603221842143538	3.8910233338113307	0.8105489489671744	0.10774383786126035	1.4818672080679582	0.3718006978728413	3.3394585347446837
0.013451617665563624	0.06371839814483674	0.8109619031582846	3.4131117630017487	0.9949567090635968	0.18054294344377825	2.1243437807045398	0.40852710465859376	2.970506093336077
0.031787558320580084	0.11411138195574128	0.7351754308965561	3.7215970368956626	0.8986832894268343	0.22468081196171666	1.8145562589131208	0.5661434514855008	3.641155442075106
0.035780471728128024	0.11571592026873523	0.7656957506224815	2.4594930472216157	1.1858036835177577	0.08462973341272662	1.869711061565123	0.08229453937829129	3.595154185508992
0.016893773892504793	0.17290003129459738	0.7204236663538633	2.6726356891306553	1.0799424626764096	0.02047337086140566	2.034453274110944	0.4667559674225633	4.061473146043132
0.01456764138300414	0.08698322456158758	0.8327935348829753	3.2409163925733555	1.0285422431107127	0.03365641869717159	0.764520506174006	0.08556857523881423	3.8128788076075733
0.012744836544596069	0.17598872809753618	0.654916734869292	3.2312960865045675	1.2043487483373818	0.28981380392797007	2.180433831636026	0.30974584152392126	3.5774772004547044
0.01600527539363028	0.1358997309285734	0.9278792276347211	3.138393608401834	1.2762673850654513	0.12520631486941683	1.924539707957967	0.9883845703163823	2.8634909531754746
0.010052576596337579	0.13042403143971584	0.735814580372832	3.32340269346719	1.039945563593039	0.24135841162194466	1.8028484010856833	0.05326132524886695	3.7983386313830083
0.030068869345038277	0.03646466528438458	0.9805606943120215	3.5359729540148357	1.0096828815055272	0.3212411311210042	1.8157223535198488	0.23049053854688617	3.1655055433351427
0.015472160905900832	0.20148107684329797	0.9788179163890546	2.619537120297948	1.045642739942775	0.20806374311646103	2.249643552641721	0.5234706957690856	3.120006838987942
0.024955886597453125	0.06091047107533788	0.7638497319402242	2.577085266527094	0.9848973006418692	0.099457496855389	1.638428284773092	0.2583032346731831	3.9073781592946952
0.028478151118881412	0.23041945508365785	0.771767019316084	2.492203561039841	1.2886675861128194	0.02572735650747282	1.5590819106290492	0.0690697950232696	3.281272852002247
0.03885685804987677	0.15887481272053794	0.9638035793715839	2.869540575949753	1.1690474302934881	0.2853608425156639	1.950670018029789	0.37657969229872307	3.232515208716647
0.013417119066427214	0.01758423861069852	0.6954943231251588	2.9698790242045514	0.8968097980250573	0.2394128661281466	1.39692001523259	0.4332606347737167	3.4363589854893997
0.038881094509424306	0.08693145715299269	0.6462451310858394	3.2572660693347792	1.1802010827034375	0.203610947405937	1.651233183998099	0.30958961908202187	3.3595186461757467
0.017219656298267293	0.1416158346578972	0.5038227656401792	3.589612637188418	1.0445482115053495	0.33916288318301707	1.9162725141874244	0.3163289798865769	3.1619629509223075
0.02142878961267534	0.12856542492339496	0.9632893739275292	2.6595046243242733	1.0110775724269097	0.17320165348708114	1.2502970468204126	0.6618172284557906	3.2013967825233625
0.027438550973910958	0.07554722044453874	0.7393310127643817	2.254557560979128	1.2430704940966086	0.2549484354858818	1.1353093744929488	0.9146993860678556	3.771216497815732
0.023813432462803066	0.01984211000114225	0.7759117154578233	3.3315179251341553	1.0558902406804747	0.3539806148341975	1.5774952269014089	0.5348664838972746	4.334762343146764
0.03864175724235652	0.0794229458794877	0.5565694521269325	2.764935781108164	1.2685263237156876	0.047726169668526885	2.1032169377483005	0.022648439302945467	3.42266855399351
0.029350629930822332	0.05187279421707476	0.7476970902009035	2.3372674347901112	1.1416778262750094	0.36419377734699254	1.8964399800524934	0.532053990567612	3.0892118826264947
0.03703170308181948	0.17473795108475054	0.9486739483018329	2.4396512658577825	1.0002353974527896	0.09759507504382128	1.4450161268598332	0.7013830817175124	3.631385923733043
0.02640385223158723	0.18763935431884252	0.5545561913567411	3.2287903624223397	0.9144338662225311	0.32840924191033344	2.271471718495175	0.4594920060824741	3.4640931284518164
0.015434833375872906	0.09802210016143503	0.7180772285161846	2.138094249385531	1.1671017476979255	0.2717253510116526	1.4319484407918472	0.5599458441306213	3.8676011767292175
0.027101313568748703	0.24368011667390377	0.5737427970243238	2.5223471287586543	0.8894566664306859	0.3487000061176355	1.7148098766198747	0.9332639274731276	3.3189154524677367
0.0165656293163873	0.22833013996015974	0.9532839037051629	3.444956506140732	1.087793173801317	0.3146933281854488	1.2439110972186982	0.0873584177053141	3.8425287147965133
0.02481963291184422	0.1486420189503007	0.9386159827931513	2.6552476851724465	1.0810510248833114	0.3275218157802055	2.2433591890333826	0.2052117361737551	3.7822367340158904
0.011410875286106934	0.20854699982551173	0.8532466801973556	2.7442217801305957	1.198298076796927	0.2651232784698168	0.9010793548188033	0.4673290990885611	3.1436523382116084
0.028905630296600343	0.05056274454774347	0.8682847066448361	3.3511031544241465	0.7619751926870755	0.13007184412432615	1.7686631758212723	0.2889075065428747	3.450509482172767
0.012207059553825145	0.06153415040929297	0.8028263762735524	2.8581915986788586	0.955718207135286	0.12602485650916045	1.692558464658441	0.8639186408891669	3.360267235483913
0.021563379227739758	0.15595765824673896	0.8339385685899853	3.4100904220233796	0.8793658675693947	0.2121079885786121	1.4207537284420186	0.9884650258077612	4.029204668153471
0.02025248624651784	0.14425782670909382	0.764459911292224	2.8265917209075586	0.8510668000641032	0.16715974292912245	1.6609861506506054	0.19020288441912991	3.4884004065663543
0.01484483870870202	0.16268778438253578	0.7429592095781015	3.27667293410404	1.1055785334190174	0.39569945626240827	1.971117598350516	0.5135842357285367	3.7627497232932465
