# omega_b	omega_cdm	h	ln10^{10}A_s	n_s	tau_reio	delta_Neff_drmd	f_idm_drmd	log10z_stop
0.016747048544631563	0.15526984449996356	0.8762901108940084	2.579696302321579	0.7205597133433743	0.10823714189424052	0.8759826213268167	0.7016021999251179	3.211264365052515
0.02696241986331343	0.1261576267838429	0.8785831381981254	2.6662224857036816	0.9423474241331276	0.0474000120145342	1.1692904460795743	0.9873414833936622	3.7954855822732747
0.02277257240339013	0.20777161719905407	0.5953410447784429	3.2895224923004522	1.1025625332485938	0.15482666544133	1.4160073443234844	0.6070828701273082	4.312099005049935
0.034432242850270564	0.08638815145262443	0.7651719379163824	3.413679467988288	1.1632082198275175	0.03675381030674574	1.0622046613501517	0.28416190327276747	3.830401436717828
0.024153532392867716	0.18149261383822157	0.9466777383140118	3.0290193234763922	1.2816551660538855	0.1723628549700045	1.8607295901847176	0.07384084883830194	3.9190239227780177
0.022445538744391803	0.1928904361933552	0.9602445915463084	2.8531099764837986	0.7996029839044408	0.15532523469873308	1.2668567405517648	0.4054576091833134	3.9810234667291073
0.02989801068883641	0.14474081328748178	0.9013723524602196	2.787863074378409	0.9928598803656704	0.011741308971115916	2.1142471455443697	0.4645378061046182	3.9485461072036077
0.024809245768027146	0.021313315460048846	0.8142382519928171	2.4989152471121905	0.8552643742557287	0.12537849658354253	1.664351918162185	0.9287183571210416	3.1504224375066014
0.0321783604410153	0.2114899274136751	0.6377572766818501	2.9886751596169963	0.7171689096840899	0.11001965876884415	1.2300228247647618	0.6787051657764774	4.182328533939073
0.02030447568184983	0.19361114297964765	0.6103616039185568	2.4269696191664827	0.808196663820278	0.3916325395731991	1.2290837732165503	0.7621433595587686	2.9194066359510527
0.036628883330353364	0.23723807364388183	0.5333094119018081	3.0382898456613536	0.7398093974255766	0.11898080832453715	1.564662026999687	0.9251538400295659	3.3398049050461793
0.02753820623163084	0.061759680951109105	0.899605506336713	2.7847686912153664	1.0460966142871937	0.032085667835367704	1.6735040644539012	0.35026480843592356	3.5979141206061707
0.02067917533519225	0.2319478500258945	0.9511838743761577	2.5288803698107185	0.8592696289319327	0.23837907821115806	2.107699428457336	0.26351640685091793	3.7149215992536817
0.011521861418267675	0.0981164541436328	0.8404800996014357	2.3249226503300076	1.1021931292748817	0.17379276005871835	1.1794696309298043	0.7857259397717116	3.7922947363866855
0.0356279381107629	0.09308080214039872	0.8238343857247803	2.546188613843851	1.2779280529155543	0.10989615502742067	1.2005261158640297	0.23030905430565224	3.5281419931864377
0.018382859822984557	0.18358675523459453	0.9030089481910983	2.7323656432899357	1.1701606703481129	0.022927651870928434	1.7438191782915111	0.9102840205540301	2.853857105003705
